URL,Title,Content
https://en.wikipedia.org/wiki/Twenty-fifth_Dynasty_of_Egypt_family_tree,Twenty-fifth Dynasty of Egypt family tree - Wikipedia,"The family tree of the 25th Dynasty is too complex to show in its entirety and it is not always clear whether a pharaoh is a son or brother of his predecessor. The following is a simplified – yet updated to 2017 – version following the new dynastic arrangement which sees Shebitku as Shabaka's predecessor rather than successor as traditionally stated.[1]
"
https://en.wikipedia.org/wiki/Twenty-sixth_Dynasty_of_Egypt_family_tree,Twenty-sixth Dynasty of Egypt family tree - Wikipedia,"The family tree of the 26th Dynasty is just as complex and unclear as earlier dynasties. This dynasty possibly traced its origins to the Saite 24th Dynasty, and scholars now start the dynasty with the reign of Psamtik I, sometimes referrings to the previous rulers – Ammeris to Necho I – as ""proto-Saites"". The rule of the family of Necho I and Psamtik I ends with the death of Apries, who was replaced by Amasis II, originally a general, and not of the royal house at all. Amasis and his son Psamtik III are the final rulers of the 26th Dynasty.
"
https://en.wikipedia.org/wiki/Ptolemaic_dynasty#Ptolemaic_family_tree,Ptolemaic dynasty - Wikipedia,"The Ptolemaic dynasty (/ˌtɒlɪˈmeɪɪk/; Ancient Greek: Πτολεμαῖοι, Ptolemaioi), sometimes referred to as the Lagid dynasty (Λαγίδαι, Lagidae; after Ptolemy I's father, Lagus), was a Macedonian Greek[1][2][3][4][5] royal dynasty which ruled the Ptolemaic Kingdom in Ancient Egypt during the Hellenistic period. Their rule lasted for 275 years, from 305 to 30 BC.[6] The Ptolemaic was the last dynasty of ancient Egypt.
"
https://en.wikipedia.org/wiki/Muhammad_Ali_Dynasty_family_tree,Muhammad Ali dynasty family tree - Wikipedia,"The Muhammad Ali dynasty ruled Egypt without interruption from Muhammad Ali's seizure of power in 1805 until the proclamation of the Republic in 1953. Eleven individuals (all of them men) ruled Egypt during the dynasty's 148-year lifespan. Due to the polygamous unions of several 19th-century rulers and their often numerous offspring, it is impossible to list all of the descendants of Muhammad Ali Pasha in a single chart. The family tree below is far from exhaustive; its mere aim is to show the family relationships between the dynasty's eleven rulers as well as its two regents.
"
https://en.wikipedia.org/wiki/Monarchies_in_the_Americas,Monarchies in the Americas - Wikipedia,
https://en.wikipedia.org/wiki/Brazilian_imperial_family,Brazilian imperial family - Wikipedia,"The former Brazilian imperial family is a branch of the Portuguese royal House of Braganza that ruled the Empire of Brazil from 1822 to 1889, after the proclamation of independence by Prince Pedro of Braganza who was later acclaimed as Pedro I, Constitutional Emperor and Perpetual Defender of Brazil. The members of the family are dynastic descendants of Emperor Pedro I. Claimants to headship of the post-monarchic Brazilian Imperial legacy descend from Emperor Pedro II, including the senior agnates of two branches of the House of Orléans-Braganza; the so-called Petrópolis and Vassouras lines.[1] Prince Pedro Carlos of Orléans-Braganza (born 1945) heads the Petrópolis line, while the Vassouras branch is led by his second cousin, Prince Luiz of Orléans-Braganza.[2]
"
https://en.wikipedia.org/wiki/Family_tree_of_Mexican_monarchs,Family tree of Mexican monarchs - Wikipedia,"This is the family tree of Emperors of Mexico and their descendants, mostly members of the House of Iturbide. 
"
https://en.wikipedia.org/wiki/Family_tree_of_Aztec_monarchs,Family tree of Aztec monarchs - Wikipedia,"The following is a family tree of the Aztec Emperors from 1376 to 1525.
"
https://en.wikipedia.org/wiki/Sapa_Inca#Family_tree,Sapa Inca - Wikipedia,"The Sapa Inca (from Quechua Sapa Inka ""the only Inca"") was the Emperor of the Inca Empire (Tawantinsuyu), as well as ruler of the earlier Kingdom of Cusco and the later Neo-Inca State. While the origins of the position are mythical and originate from the legendary foundation of the city of Cusco, it seems to have come into being historically around 1100 CE. Although the Inca believed the Sapa to be the son of Inti (the Inca Sun god) and often referred to him as Intip Churin or ‘Son of the Sun,’ the position eventually became hereditary, with son succeeding father.[1][2][3] The principal wife of the Inca was known as the Coya or Qoya.[3] The Sapa Inca was at the top of the social hierarchy, and played a dominant role in the political and spiritual realm.[3]
"
https://en.wikipedia.org/wiki/Monarchies_in_Oceania,Monarchies in Oceania - Wikipedia,"There are six monarchies in Oceania; that is: self-governing sovereign states in Oceania where supreme power resides with an individual hereditary head, who is recognised as the head of state. Each is a constitutional monarchy, wherein the sovereign inherits his or her office, usually keeps it until death or abdication, and is bound by laws and customs in the exercise of their powers. Five of these independent states share Queen Elizabeth II as their respective head of state,[1] making them part of a global grouping known as the Commonwealth realms; in addition, all monarchies of Oceania are members of the Commonwealth of Nations. The only sovereign monarchy in Oceania that does not share a monarch with another state is Tonga. Australia and New Zealand have dependencies within the region and outside it, although five non-sovereign constituent monarchs are recognized by New Zealand, Papua New Guinea and France.
"
https://en.wikipedia.org/wiki/List_of_monarchs_of_Hawaii#Family_Tree,List of Hawaiian monarchs - Wikipedia,"
"
https://en.wikipedia.org/wiki/Template:Kamehameha_family_tree,Template:Kamehameha family tree - Wikipedia,"This is used for articles about the Kamehameha family of royalty in the Hawaiian Kingdom.
"
https://en.wikipedia.org/wiki/Template:Lunalilo_family_tree,Template:Lunalilo family tree - Wikipedia,"This is used for articles about Lunalilo's family, royalty of the Hawaiian Kingdom.
"
https://en.wikipedia.org/wiki/Template:Kal%C4%81kaua_family_tree,Template:Kalākaua family tree - Wikipedia,"Key- (k)= Kane (male/husband)(w)= wahine (female/wife)Subjects with bold titles, lavender highlighted, bold box= Direct bloodlineBold title, bold, grey box= Aunts, uncles, cousins lineBold title, bold white box= European or American (raised to aliʻi status by marriage or monarch's decree)Regular name and box= makaʻāinana or untitled foreign subject
"
https://en.wikipedia.org/wiki/Template:Huahine_family_tree,Template:Huahine family tree - Wikipedia,"This is used for articles about royalty of the Kingdom of Huahine.
"
https://en.wikipedia.org/wiki/List_of_monarchs_of_Mangareva#Family_tree,List of monarchs of Mangareva - Wikipedia,"
"
https://en.wikipedia.org/wiki/Template:P%C5%8Dmare_family_tree,Template:Pōmare family tree - Wikipedia,"This is used for articles about Pōmare's family, royalty of the Kingdom of Tahiti.
"
https://en.wikipedia.org/wiki/Template:Bora_Bora_family_tree,Template:Bora Bora family tree - Wikipedia,"This is used for articles about the royalty of the Kingdom of Bora Bora.
"
https://en.wikipedia.org/wiki/Template:Malietoa_family_tree,Template:Malietoa family tree - Wikipedia,"This is used for articles about the Malietoa, a state dynasty and chiefly title in Samoa. It is incomplete.
"
https://en.wikipedia.org/wiki/Template:Tui_Manua_family_tree,Template:Tui Manua family tree - Wikipedia,"This is used for articles about the Tui Manu'a, a dynasty and chiefly title in what is now American Samoa.
"
https://en.wikipedia.org/wiki/Template:Tupua_Tamasese_family_tree,Template:Tupua Tamasese family tree - Wikipedia,"This is used for articles about the Tupua Tamasese, a dynasty and chiefly title in Samoa, and their ancestors.[1]
"
https://en.wikipedia.org/wiki/List_of_monarchs_of_Tonga#Family_tree,List of monarchs of Tonga - Wikipedia,"
"
https://en.wikipedia.org/wiki/Monarchies_in_Asia,Monarchies in Asia - Wikipedia,"Asia has more monarchies than any other continent.
"
https://en.wikipedia.org/wiki/West_Asia,Western Asia - Wikipedia,
https://en.wikipedia.org/wiki/Kings_of_Israel_and_Judah#Family_tree,Kings of Israel and Judah - Wikipedia,"
"
https://en.wikipedia.org/wiki/Family_tree_of_Kingdom_of_Jerusalem_monarchs,Family tree of Kingdom of Jerusalem monarchs - Wikipedia,"This a family tree of the kings of Jerusalem. 
"
https://en.wikipedia.org/wiki/Hashemites#Members_and_family_tree,Hashemites - Wikipedia," Member State of the Arab League
"
https://en.wikipedia.org/wiki/House_of_Sabah#Lineage,House of Sabah - Wikipedia,"
"
https://en.wikipedia.org/wiki/List_of_Mesopotamian_dynasties,List of Mesopotamian dynasties - Wikipedia,"
"
https://en.wikipedia.org/wiki/Sargonid_dynasty#Family_tree_of_the_Sargonid_dynasty,Sargonid dynasty - Wikipedia,
https://en.wikipedia.org/wiki/Chaldean_dynasty#Family_tree_of_the_Chaldean_dynasty,Chaldean dynasty - Wikipedia,"The Chaldean dynasty, also known as the Neo-Babylonian dynasty[2][b] and enumerated as Dynasty X of Babylon,[2][c] was the ruling dynasty of the Neo-Babylonian Empire, ruling as kings of Babylon from the ascent of Nabopolassar in 626 BC to the fall of Babylon in 539 BC. The dynasty, as connected to Nabopolassar through descent, was deposed in 560 BC by the Aramean official Neriglissar (r. 560–556 BC), though he was connected to the Chaldean kings through marriage and his son and successor, Labashi-Marduk (r. 556 BC), might have reintroduced the bloodline to the throne. The final Neo-Babylonian king, Nabonidus (r. 556–539 BC), was genealogically unconnected to the previous kings, but might, like Neriglissar, also have been connected to the dynasty through marriage.
"
https://en.wikipedia.org/wiki/Yamhad_dynasty#Members,Yamhad dynasty - Wikipedia,"The Yamhad dynasty[1] was an ancient Amorite royal family founded in c. 1810 BC by Sumu-Epuh of Yamhad who had his capital in the city of Aleppo. Started as a local dynasty, the family expanded its influence through the actions of its energetic ruler Yarim-Lim I who turned it into the most influential family in the Levant through both diplomatic and military tools. At its height the dynasty controlled most of northern Syria and the modern Turkish province of Hatay with a cadet branch ruling in the city of Alalakh (Land of Mukish).
"
https://en.wikipedia.org/wiki/House_of_Saud#Genealogy,House of Saud - Wikipedia,"
"
https://en.wikipedia.org/wiki/List_of_monarchs_of_Persia,List of monarchs of Persia - Wikipedia,"
"
https://en.wikipedia.org/wiki/History_of_Iran#Classical_antiquity,History of Iran - Wikipedia,"
The history of Iran, which was commonly known until the mid-20th century as Persia in the Western world, is intertwined with the history of a larger region, also to an extent known as Greater Iran, comprising the area from Anatolia in the west to the borders of Ancient India and the Syr Darya in the east, and from the Caucasus and the Eurasian Steppe in the north to the Persian Gulf and the Gulf of Oman in the south.
"
https://en.wikipedia.org/wiki/Achaemenid_family_tree,Achaemenid family tree - Wikipedia,"The Achaemenid Empire was the first Persian empire, founded in 550 BC by Cyrus the Great. This article contains the Achaemenid family tree.
"
https://en.wikipedia.org/wiki/List_of_Seleucid_rulers#Family_tree,Seleucid dynasty - Wikipedia,"The Seleucid dynasty or the Seleucidae (from Greek: Σελευκίδαι, Seleukídai) was a Macedonian Greek royal family, founded by Seleucus I Nicator, which ruled the Seleucid Empire centered in the Near East and regions of the Asian part of the earlier Achaemenid Persian Empire during the Hellenistic period.
"
https://en.wikipedia.org/wiki/Genealogy_of_the_Arsacids,Genealogy of the Arsacids - Wikipedia,"The solid lines show parent-to-child lineage and dashed lines indicate a questionable blood relationship or adopted siblings. Official monarchs have their names in bold to distinguish them from pretenders or rival claimants.
"
https://en.wikipedia.org/wiki/Sasanian_family_tree,Sasanian family tree - Wikipedia,"This is a family tree of the Sasanian emperors, their ancestors, and Sasanian princes/princesses.
"
https://en.wikipedia.org/wiki/Bavandid_family_tree,Bavandid family tree - Wikipedia,"This is a family tree of the Bavandid rulers, and their ancestors.
"
https://en.wikipedia.org/wiki/Islamic_dynasties_of_Iran,Islamic dynasties of Iran - Wikipedia,"This is a list of kings of Iran of the medieval Islamic period, AD 820 to 1432, arranged genealogically.
"
https://en.wikipedia.org/wiki/Iranian_Intermezzo,Iranian Intermezzo - Wikipedia,"
"
https://en.wikipedia.org/wiki/Tahirid_dynasty#Family_tree,Tahirid dynasty - Wikipedia,"The Tahirid dynasty (Persian: طاهریان, romanized: Tâheriyân, pronounced [t̪ʰɒːheɾiˈjɒːn]) was a Sunni[6] Persian[7] dehqan[8] dynasty, that effectively ruled Khorasan from 821 to 873 as well as serving as military and security commanders in Abbasid Baghdad until 891.[a][9] The dynasty was founded by Tahir ibn Husayn, a leading general in the service of the Abbasid caliph al-Ma'mun. For his support of al-Ma'mun in the Fourth Fitna, he was granted the governance of Khorasan. The Tahirids initially made their capital in Merv but later moved to Nishapur. The Tahirids, however, were not an independent dynasty—according to Hugh Kennedy: ""The Tahirids are sometimes considered as the first independent Iranian dynasty, but such a view is misleading. The arrangement was effectively a partnership between the Abbasids and the Tahirids."" Indeed, the Tahirids were loyal to the Abbasid caliphs and in return enjoyed considerable autonomy; they were in effect viceroys representing Abbasid rule in Persia.[10][11] The tax revenue from Khorasan sent to the caliphal treasury in Baghdad was perhaps larger than those collected previously.[10]
"
https://en.wikipedia.org/wiki/Ziyarid_dynasty#Family_tree,Ziyarid dynasty - Wikipedia,"The Ziyarid dynasty (Persian: زیاریان) was an Iranian dynasty of Gilaki origin that ruled Tabaristan from 931 to 1090 during the Iranian Intermezzo period. The empire rose to prominence during the leadership of Mardavij. After his death, his brother Vushmgir and his Samanid allies led the dynasty in wrestling for control over territory against the Buyids in the early- to mid-10th century. When Vushmgir died, his sons Bisutun and Qabus fought for influence. Qabus would eventually outlive his brother and ruled the kingdom. However, Qabus was placed in exile from 980 to 998 by the Buyid ruler, Adud al-Dawla who would then dominate Tabaristan, the heartland of Ziyarid power. A succession of other rulers came to rule the kingdom with Ghaznavid support in the early 11th century. The Nizari Ismaili state invaded and ended Ziyarid rule in 1090.
"
https://en.wikipedia.org/wiki/Ghurid_dynasty#Ghurid_family_tree,Ghurid dynasty - Wikipedia,
https://en.wikipedia.org/wiki/Safavid_dynasty_family_tree,Safavid dynasty family tree - Wikipedia,"The oldest extant book on the genealogy of the Safavid family is Safvat as-safa and was written by Ibn Bazzaz in 1350, a disciple of Sheikh Sadr-al-Din Safavi, the son of Sheikh Safi ad-din Ardabili. According to Ibn Bazzaz, the Sheikh was a descendant of a Kurdish man named Firooz Shah Zarrin Kolah who was from Sanjar, southeast of Diyarbakir. The male lineage of the Safavid family given by the oldest manuscript of the Safvat as-Safa is: ""Sheykh Safi al-Din Abul-Fatah Ishaaq the son of Al-Sheykh Amin al-din Jebrail the son of al-Saaleh Qutb al-Din Abu Bakr the son of Salaah al-Din Rashid the son of Muhammad al-Hafiz al-Kalaam Allah the son of ‘Avaad the son of Birooz al-Kurdi al-Sanjari."" Later Safavid Kings themselves claimed to be Seyyeds,[1] family descendants of the Islamic prophet Muhammad. 
"
https://en.wikipedia.org/wiki/Afsharid_dynasty#Family_tree,Afsharid dynasty - Wikipedia,"The Afsharid dynasty (Persian: افشاریان) was an Iranian[1] dynasty founded by Nader Shah (r. 1736–1747) of the Qirqlu clan of the Turkoman Afshar tribe.[1][2]
"
https://en.wikipedia.org/wiki/Zand_dynasty#Family_tree,Zand dynasty - Wikipedia,"
"
https://en.wikipedia.org/wiki/Qajar_family_tree,Qajar family tree - Wikipedia,
https://en.wikipedia.org/wiki/Pahlavi_family_tree,Pahlavi family tree - Wikipedia,"
"
https://en.wikipedia.org/wiki/Classical_Anatolia,Classical Anatolia - Wikipedia,"Classical Anatolia is Anatolia during Classical Antiquity. Early in that period, Anatolia was divided into several Iron Age kingdoms, most notably Lydia in the west, Phrygia in the center and Urartu in the east. Anatolia fell under Achaemenid Persian rule c. 550 BC. In the aftermath of the Greco-Persian Wars, all of Anatolia remained under Persian control except for the Aegean coast, which was incorporated in the Delian League in the 470s BC. Alexander the Great finally wrested control of the whole region from Persia in the 330s BC. After Alexander's death, his conquests were split amongst several of his trusted generals, but were under constant threat of invasion from both the Gauls and other powerful rulers in Pergamon, Pontus, and Egypt.
"
https://en.wikipedia.org/wiki/List_of_rulers_of_Bithynia#Familiy_tree_of_kings_of_Bithynia,List of rulers of Bithynia - Wikipedia,"
This article lists rulers of Bithynia, an ancient kingdom in northwestern Anatolia.
"
https://en.wikipedia.org/wiki/List_of_rulers_of_Cappadocia#Family_tree_of_kings_of_Cappadocia,List of rulers of Cappadocia - Wikipedia,"This article lists the Achaemenid satraps and Hellenistic kings of Cappadocia, an ancient region in central Anatolia.
"
https://en.wikipedia.org/wiki/Template:Hittite_tree,Template:Hittite tree - Wikipedia,"Initial visibility: currently defaults to autocollapse
"
https://en.wikipedia.org/wiki/Lysimachus#Family_tree_of_Lysimachids,Lysimachus - Wikipedia,"Lysimachus (/lɪˈsɪməkəs/; Greek: Λυσίμαχος, Lysimachos; c. 360 BC – 281 BC) was a Thessalian[3] officer and successor of Alexander the Great, who in 306 BC, became King of Thrace, Asia Minor and Macedon.
"
"https://en.wikipedia.org/wiki/Mithridatic_dynasty#Family_tree_of_Mithridatids,_kings_of_Pontus",Mithridatic dynasty - Wikipedia,"The Mithridatic dynasty, also known as the Pontic dynasty, was a hereditary dynasty of Persian origin,[1][2][3][4] founded by Mithridates I Ktistes (Mithridates III of Cius) in 281 BC.[3] The origins of the dynasty were located in the highest circles of the ruling Persian nobility in Cius.[3] Mithridates III of Cius fled to Paphlagonia after the murder of his father and his predecessor Mithridates II of Cius, eventually proclaiming the Kingdom of Pontus, and adopting the epithet of ""Ktistes"" (literally, Builder).[5][6] The dynasty reached its greatest extent under the rule of Mithridates VI, who is considered the greatest ruler of the Kingdom of Pontus.[7]
"
https://en.wikipedia.org/wiki/Attalid_dynasty#Genealogy,Kingdom of Pergamon - Wikipedia,"The Kingdom of Pergamon or Attalid kingdom was a Greek state during the Hellenistic period that ruled much of the Western part of Asia Minor from its capital city of Pergamon.  It was ruled by the Attalid dynasty (/ˈætəlɪd/; Koinē Greek: Δυναστεία των Ατταλιδών, romanized: Dynasteía ton Attalidón).
"
https://en.wikipedia.org/wiki/List_of_Turkic_monarchs,List of Turkic monarchs - Wikipedia,"Below is the list of the articles listing the founders of the historical Turkic states.
"
https://en.wikipedia.org/wiki/Template:Great_Seljuk_sultans_family_tree,Template:Great Seljuk sultans family tree - Wikipedia,
https://en.wikipedia.org/wiki/Anatolian_Seljuks_family_tree,Anatolian Seljuks family tree - Wikipedia,"Anatolian Seljuks (also called Seljuks of Rum and Seljuks of Turkey) was a former dynasty in Turkey.
Süleyman, the founder of the dynasty, was a member of the Seljuk dynasty. His grand father was Seljuk Bey's elder son.  In 1077, after capturing Nicaea (modern İznik), Süleyman founded his kingdom as a vassal of the main Seljuk Empire. However, the Seljuks of Anatolia soon became independent of the main empire, and their state survived till the beginning of the 14th century.  [1][2]
"
https://en.wikipedia.org/wiki/Template:Ghaznavid_sultans_family_tree,Template:Ghaznavid sultans family tree - Wikipedia,
https://en.wikipedia.org/wiki/Template:Anushtiginid_dynasty_family_tree,Template:Anushtiginid dynasty family tree - Wikipedia,
https://en.wikipedia.org/wiki/Ottoman_family_tree,Ottoman family tree - Wikipedia,"This is a male family tree for all the Ottoman Sultans and their mothers.
"
https://en.wikipedia.org/wiki/Ottoman_family_tree_(simplified),Ottoman family tree (simplified) - Wikipedia,
https://en.wikipedia.org/wiki/East_Asia,East Asia - Wikipedia,"East Asia is the eastern region of Asia, which is defined in both geographical and ethno-cultural terms.[8][9] The modern states of East Asia include China, Japan, Mongolia, North Korea, South Korea, and Taiwan.[3][4][5][6] China, North Korea, South Korea and Taiwan are all unrecognised by at least one other East Asian state due to severe ongoing political tensions in the region, specifically the division of Korea and the political status of Taiwan. Hong Kong and Macau, two small coastal quasi-dependent territories located in the south of China, are officially highly autonomous but are under de jure Chinese sovereignty. Japan, Taiwan, South Korea, Mainland China, Hong Kong, and Macau are among the world's largest and most prosperous economies.[10] East Asia borders Siberia and the Russian Far East to the north, Southeast Asia to the south, South Asia to the southwest, and Central Asia to the west. To the east is the Pacific Ocean and to the southeast is Micronesia (a Pacific Ocean island group, classified as part of Oceania).
"
https://en.wikipedia.org/wiki/Family_tree_of_Bruneian_monarchs,Family tree of Bruneian monarchs - Wikipedia,"The following is a family tree of Malay monarchs of Brunei.
"
https://en.wikipedia.org/wiki/Family_tree_of_Cambodian_monarchs,Family tree of Cambodian monarchs - Wikipedia,"[1]
"
https://en.wikipedia.org/wiki/Family_tree_of_Japanese_monarchs,Family tree of Japanese monarchs - Wikipedia,"
The following is a family tree of the emperors of Japan, from the legendary Emperor Jimmu to the present day.[1]
"
https://en.wikipedia.org/wiki/Family_tree_of_Korean_monarchs,Family tree of Korean monarchs - Wikipedia,"The following is a family tree of Korean monarchs.
"
https://en.wikipedia.org/wiki/List_of_monarchs_of_Laos#Kuhn_Lo_Dynasty,List of monarchs of Laos - Wikipedia,"
"
https://en.wikipedia.org/wiki/List_of_Mongol_rulers,List of Mongol rulers - Wikipedia,"
"
https://en.wikipedia.org/wiki/Family_tree_of_Genghis_Khan,Family tree of Genghis Khan - Wikipedia,"The family tree of Genghis Khan is listed below. This family tree only lists prominent members of the Borjigin family and does not reach the present. Genghis Khan appears in the middle of the tree, and Kublai Khan appears at the bottom of the tree. The Borjigin family was the royal family of the Mongol Empire, dating back to the 13th and 14th centuries.
"
https://en.wikipedia.org/wiki/Family_tree_of_Chinese_monarchs_(late)#Yuan_dynasty_and_Northern_Yuan,Family tree of Chinese monarchs (late) - Wikipedia,"
"
https://en.wikipedia.org/wiki/Ilkhanate#Family_tree_(House_of_Hulagu),Ilkhanate - Wikipedia,"The Ilkhanate, also spelled Il-khanate (Persian: ایل خانان, Ilxānān), known to the Mongols as Hülegü Ulus (Mongolian: Хүлэгийн улс, .mw-parser-output .font-mong{font-family:""Menk Hawang Tig"",""Menk Qagan Tig"",""Menk Garqag Tig"",""Menk Har_a Tig"",""Menk Scnin Tig"",""Oyun Gurban Ulus Tig"",""Oyun Qagan Tig"",""Oyun Garqag Tig"",""Oyun Har_a Tig"",""Oyun Scnin Tig"",""Oyun Agula Tig"",""Mongolian Baiti"",""Noto Sans Mongolian"",""Mongolian Universal White"",""Mongol Usug"",""Mongolian White"",""MongolianScript"",""Code2000"",""Menksoft Qagan""}.mw-parser-output .font-mong-mnc,.mw-parser-output .font-mong:lang(mnc-Mong),.mw-parser-output .font-mong:lang(dta-Mong),.mw-parser-output .font-mong:lang(sjo-Mong){font-family:""Abkai Xanyan"",""Abkai Xanyan LA"",""Abkai Xanyan VT"",""Abkai Xanyan XX"",""Abkai Xanyan SC"",""Abkai Buleku"",""Daicing White"",""Mongolian Baiti"",""Noto Sans Mongolian"",""Mongolian Universal White""}ᠬᠦᠯᠦᠭ ᠦᠨᠤᠯᠤᠰ, Qulug-un Ulus),[6] was a khanate established from the southwestern sector of the Mongol Empire. The Ilkhanid realm, officially known as Iranzamin (lit. 'land of Iran'),[7][8] was ruled by the Mongol House of Hulagu. Hulagu Khan, the son of Tolui and grandson of Genghis Khan, inherited the Middle Eastern part of the Mongol Empire after his brother Möngke Khan died in 1260. Its core territory lies in what is now part of the countries of Iran, Azerbaijan, and Turkey. At its greatest extent, the Ilkhanate also included parts of modern Iraq, Syria, Armenia, Georgia, Afghanistan, Turkmenistan, Pakistan, part of modern Dagestan, and part of modern Tajikistan. Later Ilkhanate rulers, beginning with Ghazan in 1295, converted to Islam. In the 1330s, the Ilkhanate was ravaged by the Black Death. Its last khan Abu Sa'id died in 1335, after which the khanate disintegrated. The Ilkhanid rulers, although of non-Iranian origin, tried to advertise their authority by tying themselves to the Iranian past, and they recruited historians in order to present the Mongols as heirs to the Sasanians (224–651 AD) of pre-Islamic Iran.[9]
"
https://en.wikipedia.org/wiki/Timurid_family_tree,Timurid family tree - Wikipedia,"This is a simplified family tree of the Timurid dynasty. The Timurid dynasty was a ruling house descended from the Central Asian conqueror Timur, who founded the Timurid Empire in 1370. At its peak, the empire encompassed Iran and much of Central Asia, as well as portions of modern-day India, Pakistan, Syria and Turkey. Following its fall in the early 16th century, Timur's great-great-great grandson Babur established the Mughal Empire in South Asia, becoming the first Mughal emperor. His descendants eventually came to rule most of the Indian subcontinent.
"
https://en.wikipedia.org/wiki/Family_tree_of_Burmese_monarchs,Family tree of Burmese monarchs - Wikipedia,"  - Kings of Ava; 
  - Kings of Prome
"
https://en.wikipedia.org/wiki/Family_tree_of_Sinhalese_monarchs,Family tree of Sinhalese monarchs - Wikipedia,"This is the family tree of Sinhalese monarchs.[1]
"
https://en.wikipedia.org/wiki/Family_tree_of_Thai_monarchs,Family tree of Thai monarchs - Wikipedia,"The known history of the monarchy of Thailand begins with the founding of the Sukhothai Kingdom, inaugurated by Si Inthrathit in 1238. This was succeeded by the Ayutthaya Kingdom and the short-lived Thonburi Kingdom. The present reigning dynasty, the Chakri Dynasty, took the throne in 1782, founding the Rattanakosin Kingdom. The present-day constitutional monarchy was established in 1932. The Chakri kings are often known as Rama: the reigning monarch is King Rama X (Vajiralongkorn).
"
https://en.wikipedia.org/wiki/Family_tree_of_Vietnamese_monarchs,Family tree of Vietnamese monarchs - Wikipedia,"Following is the family tree of Vietnamese monarchs from the autonomous period of the Khúc clan (905–923) to the reign of Bảo Đại (1926–1945), the last emperor of the Nguyễn dynasty. Emperors, kings and lords of each monarch are denoted by different colours with the period of their reigns.
"
https://en.wikipedia.org/wiki/List_of_Chinese_monarchs,List of Chinese monarchs - Wikipedia,"
"
https://en.wikipedia.org/wiki/Family_tree_of_Chinese_monarchs_(ancient),Family tree of Chinese monarchs (ancient) - Wikipedia,"This is a family tree of Chinese kings covering the period from 2697 BCE up through the end of the Spring and Autumn period in 453 BCE, before the establishment of the title emperor (皇帝) by Shi Huangdi in 221 BCE.  
"
https://en.wikipedia.org/wiki/Family_tree_of_Chinese_monarchs_(Warring_States_period),Family tree of Chinese monarchs (Warring States period) - Wikipedia,"This is a family tree of Chinese kings during the Warring States period, from 475 BCE to 251 BCE.
"
https://en.wikipedia.org/wiki/Family_tree_of_Chinese_monarchs_(early),Family tree of Chinese monarchs (early) - Wikipedia,"This is a family tree of Chinese emperors from the foundation of the Qin dynasty in 221 BCE (by Qin Shihuangdi), until the end of the Sixteen Kingdoms period, in 453 CE.
"
https://en.wikipedia.org/wiki/Family_tree_of_Chinese_monarchs_(middle),Family tree of Chinese monarchs (middle) - Wikipedia,"The following is a family tree of Chinese emperors (420–1279), from the Northern and Southern dynasties period, of the first half of the fifth century AD, until the conquest of the Southern Song dynasty in 1279 by the Yuan dynasty.
"
https://en.wikipedia.org/wiki/Family_tree_of_Chinese_monarchs_(late),Family tree of Chinese monarchs (late) - Wikipedia,"
"
https://en.wikipedia.org/wiki/List_of_Indian_monarchs,List of Indian monarchs - Wikipedia,"
"
https://en.wikipedia.org/wiki/Mughal_emperors#Family_tree,Mughal emperors - Wikipedia,"
"
https://en.wikipedia.org/wiki/Mughal-Mongol_genealogy,Mughal-Mongol genealogy - Wikipedia,"
The rulers of the Mughal Empire shared certain genealogical relations with the Mongol royals. As they emerged in a time when this distinction had become less common, the Mughals identification as such has stuck and they have become known as one of the last Mongol successor states. As descendants of Timur, they are also members of the Timurid Dynasty, and therefore were connected to other royal families in the Mediterranean, Middle East, and Far East. So, the Mughal Empire has descended from the two most powerful dynasties.
"
https://en.wikipedia.org/wiki/Ahmadnagar_Sultanate,Ahmadnagar Sultanate - Wikipedia,"
"
https://en.wikipedia.org/wiki/Manikya_dynasty#Family_tree,Manikya dynasty - Wikipedia,"
"
https://en.wikipedia.org/wiki/Pratapgarh_Kingdom#Genealogy_of_the_Rajas_of_Pratapgarh,Pratapgarh Kingdom - Wikipedia,
https://en.wikipedia.org/wiki/Qutb_Shahi_dynasty#Family_tree,Qutb Shahi dynasty - Wikipedia,"
"
https://en.wikipedia.org/wiki/Family_tree_of_Malaysian_monarchs,Family tree of Malaysian monarchs - Wikipedia,"The following is family tree of the monarchs of Malaysia. The head of state is titled the Yang di-Pertuan Agong. The position is elective but only the hereditary rulers of the states of Johor, Kedah, Kelantan, Negeri Sembilan, Pahang, Perak, Perlis, Selangor and Terengganu are eligible. He holds office for five years and enjoys the style of Majesty. 
"
https://en.wikipedia.org/wiki/Family_tree_of_Johor_monarchs,Family tree of Johor monarchs - Wikipedia,"The following is family tree of the Malay monarchs of Johor, from the establishment of the Old Johor Sultanate in 1528 until present day.
"
